,Date,Open,High,Low,Close,Volume
3260,2012-12-18,77.280296,78.381126,76.790009,78.14061,959928
3261,2012-12-19,78.251617,78.492134,77.493065,77.493065,1035814
3262,2012-12-20,77.622574,78.677155,77.557816,78.677155,1088243
3263,2012-12-21,78.297874,78.677155,77.76133,77.964844,1779218
3264,2012-12-24,78.223869,78.917671,77.733582,78.871414,527528
3265,2012-12-26,78.982422,79.842735,78.806664,79.324699,1097647
3266,2012-12-27,79.454208,79.47271,77.428307,78.445885,1314820
3267,2012-12-28,77.76133,77.798332,76.679001,76.716003,877232
3268,2012-12-31,76.216469,77.752083,75.85569,77.724327,874853
3269,2013-01-02,79.056427,79.500465,78.6679,79.42646,1312875
3270,2013-01-03,79.518967,79.925995,78.936172,79.148933,766321
3271,2013-01-04,79.42646,80.305275,79.269196,80.212769,1051813
3272,2013-01-07,79.907494,80.222015,79.315453,80.138763,898743
3273,2013-01-08,80.092506,80.305275,79.121185,80.286774,1425839
3274,2013-01-09,80.397781,81.507866,80.129509,81.369102,1547235
3275,2013-01-10,81.637375,81.637375,80.629044,81.295097,728270
3276,2013-01-11,81.461609,81.776131,80.897316,81.748383,808048
3277,2013-01-14,81.62812,81.776131,81.091583,81.396858,578119
3278,2013-01-15,81.026825,81.406105,80.777061,81.128586,514016
3279,2013-01-16,80.75856,81.230339,80.185013,80.749306,750106
3280,2013-01-17,81.091583,82.294174,80.925072,81.794632,912148
3281,2013-01-18,81.933395,82.201668,81.211838,82.044403,1255473
3282,2013-01-22,82.09066,82.89547,81.665123,82.701202,1126510
3283,2013-01-23,82.747459,83.246994,81.017578,81.813133,2117571
3284,2013-01-24,81.48011,82.044403,80.80481,81.618874,1272121
3285,2013-01-25,81.868637,82.081406,81.350601,81.739128,1107160
3286,2013-01-28,81.71138,81.794632,81.10083,81.415359,1028463
3287,2013-01-29,81.535614,82.469933,81.396858,82.220169,1096999
3288,2013-01-30,82.053658,82.294174,81.295097,81.396858,737026
3289,2013-01-31,81.147087,81.591118,80.823311,80.878815,1185208
3290,2013-02-01,81.544868,82.312675,81.452362,82.081406,960360
3291,2013-02-04,81.535614,81.729881,80.555038,80.610542,861233
3292,2013-02-05,81.054581,81.517113,80.851067,80.934319,886096
3293,2013-02-06,80.767807,81.082329,80.444031,80.943573,1093972
3294,2013-02-07,81.091583,81.091583,80.268272,80.814064,660059
3295,2013-02-08,80.989822,81.85939,80.786308,81.729881,845342
3296,2013-02-11,81.840889,82.09066,81.507866,81.794632,804913
3297,2013-02-12,81.803886,82.220169,81.211838,82.173912,1004357
3298,2013-02-13,82.275673,82.377426,81.729881,82.127663,925985
3299,2013-02-14,81.85939,82.210915,81.433861,82.044403,714433
3300,2013-02-15,82.062904,82.146164,81.369102,81.618874,865232
3301,2013-02-19,81.988899,82.451431,81.572617,82.053658,604171
3302,2013-02-20,81.998154,82.146164,80.989822,81.045326,1379356
3303,2013-02-21,80.675301,81.174835,78.630898,79.250694,2165135
3304,2013-02-22,79.574471,79.648476,78.926918,79.639221,1479349
3305,2013-02-25,80.009254,80.027756,77.90934,77.918594,1078406
3306,2013-02-26,78.251617,78.566139,77.844589,78.020355,1335576
3307,2013-02-27,78.103607,79.500465,77.955597,79.148933,1123700
3308,2013-02-28,79.074928,80.323776,79.037926,79.870491,1291903
3309,2013-03-01,79.417206,80.157265,78.926918,79.870491,799832
3310,2013-03-04,79.666977,80.046249,79.158188,79.870491,624602
3311,2013-03-05,80.249771,81.147087,80.138763,80.388527,937227
3312,2013-03-06,80.666054,80.740059,80.129509,80.212769,702218
3313,2013-03-07,80.360779,81.350601,80.185013,81.267342,977440
3314,2013-03-08,81.655876,82.543938,81.507866,82.423683,1303146
3315,2013-03-11,82.183167,82.358925,81.554115,82.173912,960577
3316,2013-03-12,82.173912,82.617943,81.813133,82.247917,759403
3317,2013-03-13,82.247917,82.442184,81.48011,82.331177,736918
3318,2013-03-14,82.51619,83.163734,82.331177,83.163734,711839
3319,2013-03-15,82.849213,83.57077,82.645699,83.413506,2058548
3320,2013-03-18,82.543938,82.590195,81.868637,82.257172,1019059
3321,2013-03-19,82.28492,82.590195,81.091583,81.600372,907608
3322,2013-03-20,81.951897,82.414429,81.71138,82.183167,961225
3323,2013-03-21,81.295097,81.359856,80.092506,80.57354,1510049
3324,2013-03-22,81.193336,81.443108,80.693802,80.962074,904689
3325,2013-03-25,81.396858,81.535614,80.619797,80.915817,1057110
3326,2013-03-26,81.211838,81.470863,80.897316,81.3321,809453
3327,2013-03-27,80.055504,80.064758,79.232193,79.814987,1063055
3328,2013-03-28,79.833488,80.730804,79.611473,80.592041,1448432
3329,2013-04-01,80.194267,80.323776,78.852913,79.102684,1380545
3330,2013-04-02,79.518967,79.62072,78.353378,78.640144,1044138
3331,2013-04-03,78.760406,78.81591,77.742828,77.964844,1194289
3332,2013-04-04,78.122108,79.000923,78.001846,78.973175,844261
3333,2013-04-05,78.242371,78.797409,77.76133,78.75116,719622
3334,2013-04-08,78.81591,79.259941,78.362625,79.232193,539095
3335,2013-04-09,79.528214,79.925995,78.982422,79.555969,721676
3336,2013-04-10,79.740982,79.953751,79.42646,79.870491,1381410
3337,2013-04-11,79.953751,80.777061,79.76873,80.703056,1331360
3338,2013-04-12,80.499535,80.666054,79.953751,80.416283,1172345
3339,2013-04-15,79.972244,80.138763,78.492134,78.501389,2176918
3340,2013-04-16,78.778908,80.092506,78.778908,80.018501,1006303
3341,2013-04-17,79.611473,79.981499,79.074928,79.352448,1319036
3342,2013-04-18,79.629974,79.907494,78.316376,78.492134,1146509
3343,2013-04-19,78.704903,79.481964,78.704903,79.287697,1744194
3344,2013-04-22,79.287697,80.027756,79.222939,79.824234,905229
3345,2013-04-23,79.296944,79.925995,78.196114,78.797409,2301773
3346,2013-04-24,79.010178,79.722481,78.917671,79.370956,1844510
3347,2013-04-25,79.204437,80.194267,78.936172,79.565216,903608
3348,2013-04-26,79.555969,79.629974,79.04718,79.176689,628602
3349,2013-04-29,79.491211,80.175766,79.176689,80.055504,752160
3350,2013-04-30,80.037003,80.444031,79.583717,80.444031,830208
3351,2013-05-01,80.194267,80.268272,79.213692,79.269196,707731
3352,2013-05-02,82.28492,84.088806,80.980576,82.368179,5636010
3353,2013-05-03,83.246994,83.459763,82.802963,83.071228,2065899
3354,2013-05-06,83.256241,83.256241,81.896393,82.682701,1309956
3355,2013-05-07,82.876968,83.432007,82.599442,83.283997,1014843
3356,2013-05-08,83.145233,84.338577,82.978722,84.320076,1069541
3357,2013-05-09,84.098061,84.532837,83.885292,84.190567,1235151
3358,2013-05-10,84.347824,84.569839,83.737282,84.37558,1033868
3359,2013-05-13,84.153564,84.37558,83.718781,84.033302,692597
3360,2013-05-14,84.153564,84.773361,83.783531,84.727104,962522
3361,2013-05-15,84.569839,85.522667,84.107307,85.457909,1349412
3362,2013-05-16,85.198891,85.994453,85.134132,85.818687,1050732
3363,2013-05-17,86.031448,87.409805,85.911194,87.261795,1146076
3364,2013-05-20,87.030525,88.260872,87.012024,87.705826,1215152
3365,2013-05-21,87.881592,88.334877,87.456062,87.752083,727621
3366,2013-05-22,87.650322,88.945419,87.446808,87.992599,2133570
3367,2013-05-23,86.466232,87.308044,86.133209,87.113785,1490699
3368,2013-05-24,86.688255,87.012024,86.271973,86.891769,991169
3369,2013-05-28,87.853836,88.029602,87.271042,87.613319,902527
3370,2013-05-29,87.169289,87.937096,86.975021,87.539314,963820
3371,2013-05-30,87.742828,87.974098,87.354301,87.779831,760592
3372,2013-05-31,87.428307,88.131363,87.150787,87.3358,1775110
3373,2013-06-03,87.317299,87.696579,86.938019,87.668823,1537723
3374,2013-06-04,87.41906,88.381126,87.271042,88.242371,1560424
3375,2013-06-05,87.946342,88.362625,87.049026,87.049026,2327609
3376,2013-06-06,87.132286,87.56707,86.734505,87.465309,1950773
3377,2013-06-07,87.770584,88.011101,86.95652,87.964844,1530480
3378,2013-06-10,87.974098,88.159111,87.650322,87.872337,1198721
3379,2013-06-11,87.058281,88.205368,86.72525,87.789085,1600529
3380,2013-06-12,88.214615,88.344124,87.613319,87.687325,2317232
3381,2013-06-13,87.585571,88.43663,87.243294,88.196114,1505293
3382,2013-06-14,88.556892,89.352448,88.112862,89.130432,2486949
3383,2013-06-17,89.398705,89.62072,89.037926,89.333946,1894453
3384,2013-06-18,89.315453,89.491211,88.936172,89.343201,1403570
3385,2013-06-19,89.47271,89.842735,88.917671,88.954674,1428650
3386,2013-06-20,88.233116,88.538391,87.086029,87.215538,2121571
3387,2013-06-21,87.224792,87.696579,86.604996,87.502312,2584563
3388,2013-06-24,86.623497,86.993523,85.670677,86.540237,2047306
3389,2013-06-25,87.160034,87.724327,86.882515,87.520813,2012930
3390,2013-06-26,88.510635,89.176689,88.251617,88.926918,1520318
3391,2013-06-27,87.400558,87.668823,85.448662,85.827934,3111659
3392,2013-06-28,85.726181,86.188713,84.468086,84.708603,3278349
3393,2013-07-01,84.653099,87.900093,83.811287,86.503235,3655942
3394,2013-07-02,85.226639,86.586494,83.691025,83.950043,4806558
3395,2013-07-03,83.820534,85.263641,83.367256,84.542091,1552857
3396,2013-07-05,85.346901,85.504166,84.440331,84.995377,1067920
3397,2013-07-08,84.875114,85.62442,84.532837,85.430161,1707440
3398,2013-07-09,85.846436,88.963921,85.818687,88.769661,4595547
3399,2013-07-10,88.529137,89.454208,87.752083,89.296944,2540134
3400,2013-07-11,90.296021,90.342278,89.361702,89.740982,1761814
3401,2013-07-12,89.76873,89.814987,88.889915,89.407959,1338927
3402,2013-07-15,89.380203,89.500465,88.945419,89.370956,1233637
3403,2013-07-16,88.797409,88.797409,87.696579,88.344124,1846348
3404,2013-07-17,88.806664,89.24144,88.630898,89.148933,1344872
3405,2013-07-18,89.537468,90.166512,88.973175,89.62072,1313199
3406,2013-07-19,89.629974,89.91674,88.834412,89.722481,1731654
3407,2013-07-22,89.481964,90.564293,89.47271,90.545792,3806201
3408,2013-07-23,93.459763,93.459763,90.555038,93.108231,4532741
3409,2013-07-24,92.913971,93.108231,92.220169,93.024979,1849483
3410,2013-07-25,94.37558,100.518036,94.255318,99.084183,8743020
3411,2013-07-26,98.621651,98.973175,96.105461,96.318222,8340456
3412,2013-07-29,96.466232,96.854767,95.05088,96.799263,2503812
3413,2013-07-30,96.975021,97.826088,96.345978,97.696579,1665172
3414,2013-07-31,100.629044,101.739128,99.463463,100.499535,7253078
3415,2013-08-01,101.285843,102.682701,98.418129,99.213692,4922766
3416,2013-08-02,98.797409,99.000923,97.770584,98.936172,2363390
3417,2013-08-05,99.981499,99.981499,98.825165,99.750229,1210936
3418,2013-08-06,99.056427,99.888992,98.723404,98.862167,1447243
3419,2013-08-07,98.695648,99.361702,98.09436,98.760406,1381842
3420,2013-08-08,99.185936,99.833488,98.270119,98.630898,1351466
3421,2013-08-09,98.408882,99.435707,98.362625,98.704903,799400
3422,2013-08-12,97.974098,97.974098,94.94912,95.467163,2800655
3423,2013-08-13,95.809433,96.42923,95.652176,96.160965,1290714
3424,2013-08-14,96.040703,96.392227,94.810364,95.078629,1121646
3425,2013-08-15,94.320076,94.394081,93.293243,93.839035,1579125
3426,2013-08-16,93.432007,93.755783,92.28492,93.330254,2444141
3427,2013-08-19,93.061981,94.190567,93.04348,93.91304,2208915
3428,2013-08-20,93.728027,94.736359,93.376503,94.569839,1773921
3429,2013-08-21,94.357079,94.699348,93.728027,94.079559,1520751
3430,2013-08-22,94.486588,95.938942,93.968552,95.263641,827506
3431,2013-08-23,95.300652,96.355225,94.930618,96.207214,890852
3432,2013-08-26,96.336723,96.669746,95.457909,95.578171,720378
3433,2013-08-27,94.967621,95.374657,94.125809,94.22757,893338
3434,2013-08-28,93.9963,94.357079,93.589272,93.866791,745458
3435,2013-08-29,93.709526,95.929695,93.561516,94.764107,749025
3436,2013-08-30,94.847366,94.995377,93.885292,94.486588,1021869
3437,2013-09-03,95.559669,95.901939,94.384827,95.198891,830424
3438,2013-09-04,95.161888,96.170212,94.727104,96.08696,721243
3439,2013-09-05,96.049957,96.42923,95.522667,96.059204,670544
3440,2013-09-06,96.216469,96.549492,95.161888,95.272896,987602
3441,2013-09-09,95.726181,97.863091,95.39315,97.816833,972900
3442,2013-09-10,98.168365,98.704903,97.742828,98.242371,818317
3443,2013-09-11,98.251617,98.612396,97.668823,98.316376,572173
3444,2013-09-12,98.066605,98.704903,97.650322,97.807587,546986
3445,2013-09-13,97.927841,98.399628,97.594818,98.196114,570768
3446,2013-09-16,99.361702,100.601295,98.732658,99.898239,1310172
3447,2013-09-17,99.657722,99.805733,98.297874,98.556892,2314637
3448,2013-09-18,98.658646,101.295097,98.205368,101.174835,1215693
3449,2013-09-19,101.267342,103.052727,101.267342,101.776131,1194721
3450,2013-09-20,101.776131,102.645699,100.434784,100.434784,2080060
3451,2013-09-23,100.037003,100.740059,99.037926,99.370956,998304
3452,2013-09-24,99.259941,99.962997,99.028679,99.176689,739188
3453,2013-09-25,99.629974,99.990746,98.89917,99.278442,707190
3454,2013-09-26,101.600372,106.151711,100.851067,101.554115,3767501
3455,2013-09-27,99.574471,100.14801,98.936172,98.982422,1446919
3456,2013-09-30,98.205368,99.130432,98.057358,98.584641,1108998
3457,2013-10-01,97.798332,99.833488,97.317299,99.084183,1548641
3458,2013-10-02,98.871414,99.574471,97.853836,99.130432,1359141
3459,2013-10-03,99.130432,99.306198,97.280296,97.530067,1814675
3460,2013-10-04,97.548569,98.575394,97.224792,98.344124,1328225
3461,2013-10-07,97.863091,98.223869,96.716003,96.780762,1234394
3462,2013-10-08,96.873268,96.910271,94.569839,94.893616,1791541
3463,2013-10-09,95.124886,96.586494,94.745605,96.197968,1420110
3464,2013-10-10,97.234039,99.907494,97.132286,99.722481,1997256
3465,2013-10-11,100.175766,100.601295,99.296944,100.57354,1228989
3466,2013-10-14,99.555969,101.137833,99.463463,100.989822,738107
3467,2013-10-15,100.57354,101.063828,99.750229,100.0,1123916
3468,2013-10-16,100.878815,101.470863,100.305275,100.915817,889231
3469,2013-10-17,100.730804,101.850136,100.434784,101.637375,958415
3470,2013-10-18,101.951897,102.229416,101.276596,101.933395,1665713
3471,2013-10-21,101.739128,102.673454,101.674377,102.368179,589469
3472,2013-10-22,102.89547,103.561516,102.756706,103.358002,804588
3473,2013-10-23,103.311745,103.552269,101.813133,102.358925,778212
3474,2013-10-24,102.358925,103.358002,102.247917,103.034225,773672
3475,2013-10-25,102.830711,103.487511,102.358925,103.358002,969333
3476,2013-10-28,103.172989,103.219238,100.638298,101.3321,1758138
3477,2013-10-29,100.101761,101.202591,98.982422,99.417206,2526838
3478,2013-10-30,99.750229,101.535614,98.973175,99.167435,1887858
3479,2013-10-31,99.259941,101.193336,98.427383,100.841812,1650363
3480,2013-11-01,100.786308,101.526367,99.528214,99.907494,1232772
3481,2013-11-04,100.018501,100.740059,99.713226,100.619797,836154
3482,2013-11-05,100.314522,101.193336,99.666977,100.943573,695732
3483,2013-11-06,101.258095,101.850136,100.971321,101.683624,769348
3484,2013-11-07,101.554115,101.646622,99.925995,100.14801,1625392
3485,2013-11-08,100.138763,101.415359,100.0,101.24884,962739
3486,2013-11-11,101.295097,101.646622,100.693802,100.915817,945335
3487,2013-11-12,100.925072,101.008324,99.824234,99.879738,1108349
3488,2013-11-13,99.657722,100.286774,99.380203,99.944496,1311685
3489,2013-11-14,100.240517,100.629044,99.713226,100.52729,1133537
3490,2013-11-15,100.851067,102.395927,100.656799,102.303421,1134401
3491,2013-11-18,102.257172,102.617943,101.396858,101.702126,907391
3492,2013-11-19,101.702126,102.349678,101.295097,101.840889,970846
3493,2013-11-20,101.748383,102.081406,101.063828,101.387604,931714
3494,2013-11-21,101.729881,101.90564,100.95282,101.489365,1091486
3495,2013-11-22,101.757629,103.071228,101.063828,102.839966,1196343
3496,2013-11-25,102.839966,103.246994,101.304352,101.498611,724702
3497,2013-11-26,101.073082,101.48011,100.57354,100.693802,1166507
3498,2013-11-27,100.878815,101.406105,100.508789,100.943573,780914
3499,2013-11-29,100.925072,101.526367,100.444031,100.675301,305274
3500,2013-12-02,100.786308,100.999077,99.444962,99.62072,1199586
3501,2013-12-03,99.444962,99.444962,98.344124,99.130432,1071271
3502,2013-12-04,98.982422,99.722481,98.473633,99.398705,784374
3503,2013-12-05,98.982422,99.306198,98.223869,98.529137,728702
3504,2013-12-06,99.731728,101.341354,99.398705,101.304352,823938
3505,2013-12-09,101.165588,101.304352,100.52729,100.999077,900581
3506,2013-12-10,100.360779,101.544868,100.314522,100.925072,676166
3507,2013-12-11,100.777061,100.80481,98.741905,98.825165,759727
3508,2013-12-12,98.723404,99.676224,98.177612,99.42646,754322
3509,2013-12-13,99.528214,100.14801,99.343201,99.648476,741674
3510,2013-12-16,99.91674,100.508789,99.04718,99.259941,930092
3511,2013-12-17,99.444962,100.23127,98.788162,99.352448,1421947
3512,2013-12-18,99.796486,99.898239,97.816833,99.24144,2035307
3513,2013-12-19,99.028679,102.728958,98.529137,102.608696,2425872
3514,2013-12-20,102.876968,103.848289,102.775208,102.96022,1570693
3515,2013-12-23,103.367256,104.172066,102.830711,104.088806,748484
3516,2013-12-24,104.172066,105.032379,103.931541,104.338577,488612
3517,2013-12-26,104.468086,105.300652,104.320076,105.143387,522231
3518,2013-12-27,105.337646,105.448662,104.486588,104.930618,515313
3519,2013-12-30,104.051804,104.828865,104.042557,104.153564,456939
3520,2013-12-31,104.098061,104.634598,103.052727,103.404259,1274283
3521,2014-01-02,103.200737,103.561516,102.784462,103.089729,907067
3522,2014-01-03,103.552269,103.672523,102.43293,102.886215,1143482
3523,2014-01-06,103.209991,103.607773,102.469933,103.135986,836586
3524,2014-01-07,103.792786,103.792786,101.757629,101.85939,1396760
3525,2014-01-08,102.016647,102.146164,100.925072,101.840889,1511562
3526,2014-01-09,101.979645,102.645699,101.073082,101.443108,1219260
3527,2014-01-10,101.840889,102.349678,101.221092,101.415359,1252879
3528,2014-01-13,101.239594,102.257172,100.240517,100.444031,1116781
3529,2014-01-14,100.749306,102.044403,100.064758,101.914894,869448
3530,2014-01-15,101.942642,103.737282,101.85939,102.913971,1420002
3531,2014-01-16,102.710449,103.478264,102.6642,103.320999,1209855
3532,2014-01-17,103.478264,104.098061,102.941719,103.61702,1479240
3533,2014-01-21,103.959297,104.468086,103.19149,103.654022,862962
3534,2014-01-22,104.264572,104.736359,103.302498,103.885292,1155589
3535,2014-01-23,103.034225,103.561516,102.51619,102.691956,896581
3536,2014-01-24,101.794632,102.081406,98.658646,98.714157,1252014
3537,2014-01-27,99.04718,99.333946,97.56707,98.279373,1206504
3538,2014-01-28,98.945419,99.861237,97.826088,99.713226,1588421
3539,2014-01-29,98.492134,99.565216,97.502312,98.057358,1779110
3540,2014-01-30,98.529137,98.556892,97.890839,97.983353,980143
3541,2014-01-31,96.975021,98.196114,96.031448,97.261795,1882994
3542,2014-02-03,97.56707,98.14061,95.652176,95.975945,1921261
3543,2014-02-04,96.493988,97.41906,96.012955,96.188713,1311685
3544,2014-02-05,95.929695,96.753006,95.032379,96.447731,916039
3545,2014-02-06,96.23497,99.296944,95.985199,99.204437,1634148
3546,2014-02-07,100.194267,101.147087,99.62072,101.045326,1822242
3547,2014-02-10,100.832565,102.321922,100.832565,101.581871,1728951
3548,2014-02-11,102.007401,103.718781,101.600372,103.552269,1738032
3549,2014-02-12,103.459763,103.848289,103.293243,103.487511,2209996
3550,2014-02-13,102.488434,108.270119,102.321922,108.168365,3282565
3551,2014-02-14,108.029602,108.741905,107.206291,108.584641,1474916
3552,2014-02-18,108.695648,109.981499,108.6679,109.19519,1415786
3553,2014-02-19,109.343201,109.722481,108.279373,108.307121,1520427
3554,2014-02-20,108.704903,109.204437,107.446808,108.889915,1468214
3555,2014-02-21,109.500465,110.296021,109.09343,109.407959,1429406
3556,2014-02-24,109.139687,110.138763,109.139687,109.833488,1681604
3557,2014-02-25,109.555969,111.008324,109.435707,110.703056,1639985
3558,2014-02-26,110.57354,111.341354,108.584641,108.6679,3178248
3559,2014-02-27,109.898239,110.666054,109.435707,110.397781,1553938
3560,2014-02-28,110.545792,113.080482,110.52729,112.229416,1757382
3561,2014-03-03,111.554115,112.007401,110.684547,111.489365,921120
3562,2014-03-04,112.858467,113.922295,112.543938,113.330254,1236340
3563,2014-03-05,113.330254,113.330254,112.349678,112.469933,782536
3564,2014-03-06,112.469933,114.338577,112.405182,113.27475,1171696
3565,2014-03-07,113.903793,114.024055,112.275673,112.553192,1005114
3566,2014-03-10,112.488434,112.673454,111.008324,112.025902,1386923
3567,2014-03-11,112.358925,113.061981,111.443108,111.507866,1661281
3568,2014-03-12,110.95282,111.221092,110.490288,110.777061,1558153
3569,2014-03-13,111.091583,111.868637,109.962997,110.370026,1062515
3570,2014-03-14,110.453285,111.128586,110.240517,110.795563,1113322
3571,2014-03-17,111.156334,112.229416,110.925072,111.794632,1009330
3572,2014-03-18,112.28492,112.719704,111.498611,112.701202,1279364
3573,2014-03-19,112.488434,113.27475,111.498611,111.970398,1651768
3574,2014-03-20,111.600372,113.098984,111.600372,113.052727,1116457
3575,2014-03-21,114.597595,115.078629,112.839966,112.997223,2150001
3576,2014-03-24,113.024979,113.9963,110.971321,111.18409,1551559
3577,2014-03-25,112.016647,112.340424,111.008324,111.887138,1049002
3578,2014-03-26,112.451431,112.571693,110.444031,110.471786,767726
3579,2014-03-27,110.333023,110.416283,109.158188,109.565216,1043273
3580,2014-03-28,109.518967,109.62072,108.492134,108.510635,1730249
3581,2014-03-31,109.611473,110.305275,108.677155,110.120262,1995202
3582,2014-04-01,110.018501,111.017578,110.018501,111.008324,845342
3583,2014-04-02,111.369102,112.682701,110.721558,112.636452,1147373
3584,2014-04-03,113.089729,113.709526,111.692879,112.072159,1087486
3585,2014-04-04,112.645699,113.061981,110.120262,110.175766,1173317
3586,2014-04-07,110.296021,110.296021,107.835335,108.029602,1142293
3587,2014-04-08,108.048103,108.889915,107.844589,108.344124,1162616
3588,2014-04-09,108.658646,110.0,108.43663,109.574471,1495347
3589,2014-04-10,109.62072,110.610542,107.132286,107.169289,2290315
3590,2014-04-11,106.845512,107.955597,106.466232,106.512489,1818458
3591,2014-04-14,107.18779,107.446808,105.938942,106.558739,1106187
3592,2014-04-15,106.72525,107.641075,105.716927,107.594818,952361
3593,2014-04-16,108.381126,109.814987,108.09436,109.787231,1834457
3594,2014-04-17,109.565216,110.055504,109.065681,109.102684,1313631
3595,2014-04-21,108.843666,109.814987,108.482887,108.741905,1395247
3596,2014-04-22,108.862167,110.915817,108.482887,110.240517,1572531
3597,2014-04-23,110.675301,111.128586,108.529137,109.592972,1245636
3598,2014-04-24,110.111008,110.111008,109.09343,109.574471,798319
3599,2014-04-25,109.518967,109.518967,107.705826,108.344124,795508
3600,2014-04-28,108.029602,108.778908,106.965775,108.251617,1409840
3601,2014-04-29,108.81591,109.176689,108.149864,108.353378,870529
3602,2014-04-30,107.974098,108.89917,107.798332,108.714157,710649
3603,2014-05-01,108.760406,109.602219,108.001846,108.621651,959171
3604,2014-05-02,108.612396,109.592972,108.066605,109.361702,905986
3605,2014-05-05,108.973175,110.656799,108.575394,110.407028,807831
3606,2014-05-06,110.074005,111.359856,109.528214,109.888992,1197532
3607,2014-05-07,110.323776,110.999077,109.04718,110.934319,775509
3608,2014-05-08,110.767807,111.794632,109.814987,110.120262,601468
3609,2014-05-09,110.138763,110.425529,109.380203,109.824234,572281
3610,2014-05-12,110.462532,111.544868,110.055504,110.897316,1060245
3611,2014-05-13,111.008324,111.285843,110.249771,110.360779,565363
3612,2014-05-14,110.296021,111.239594,109.898239,110.730804,569147
3613,2014-05-15,110.407028,110.407028,107.918594,108.214615,1088135
3614,2014-05-16,108.307121,109.657722,107.927841,109.62072,1104242
3615,2014-05-19,109.611473,110.471786,109.084183,109.370956,590658
3616,2014-05-20,108.991676,109.398705,107.576317,108.001846,790319
3617,2014-05-21,108.390381,109.85199,107.872337,109.629974,833127
3618,2014-05-22,109.47271,110.08326,109.04718,109.333946,426563
3619,2014-05-23,109.324699,109.944496,108.825165,109.842735,635520
3620,2014-05-27,110.296021,110.749306,109.731728,109.888992,495422
3621,2014-05-28,109.898239,110.212769,109.389458,109.444962,401375
3622,2014-05-29,110.286774,111.304352,109.102684,111.211838,576497
3623,2014-05-30,110.869568,111.091583,110.240517,110.980576,536284
3624,2014-06-02,111.008324,112.913971,110.767807,112.701202,928147
3625,2014-06-03,112.423683,112.710449,111.794632,112.43293,715082
3626,2014-06-04,112.146164,112.608696,111.369102,111.424606,896257
3627,2014-06-05,112.118408,113.792786,110.601295,113.654022,1083703
3628,2014-06-06,113.755783,114.320076,113.413506,114.29232,609035
3629,2014-06-09,114.153564,114.162811,113.320999,113.737282,771942
3630,2014-06-10,113.450508,114.098061,112.682701,114.079559,1333089
3631,2014-06-11,113.413506,113.737282,112.710449,112.849213,652275
3632,2014-06-12,112.784462,112.784462,110.37928,110.582794,1075595
3633,2014-06-13,110.629044,112.377426,110.453285,112.053658,757024
3634,2014-06-16,111.998154,111.998154,110.647552,111.489365,884258
3635,2014-06-17,111.174835,112.51619,110.823311,112.488434,869232
3636,2014-06-18,119.056427,121.62812,118.936172,120.925072,9937849
3637,2014-06-19,120.52729,121.137833,119.694725,119.981499,2269343
3638,2014-06-20,120.490288,121.026825,120.0,120.95282,2659368
3639,2014-06-23,120.795563,120.832565,119.935242,120.37928,814858
3640,2014-06-24,120.305275,120.407028,119.278442,119.537468,1487564
3641,2014-06-25,119.528214,120.444031,118.529137,119.833488,1024248
3642,2014-06-26,120.0,120.203514,118.427383,119.176689,995169
3643,2014-06-27,117.363548,119.010178,117.132286,118.973175,1637499
3644,2014-06-30,118.788162,119.657722,117.798332,118.982422,1519346
3645,2014-07-01,118.686401,119.777985,117.724327,119.574471,1688306
3646,2014-07-02,119.944496,119.944496,118.825165,118.991676,897122
3647,2014-07-03,119.703979,119.824234,119.333946,119.722481,561471
3648,2014-07-07,119.111931,119.518967,118.723404,119.250694,764699
3649,2014-07-08,118.556892,119.546715,118.353378,118.945419,910202
3650,2014-07-09,119.676224,119.777985,118.862167,119.592972,904581
3651,2014-07-10,118.408882,119.42646,118.112862,119.04718,764051
3652,2014-07-11,118.871414,119.750229,118.714157,119.722481,682760
3653,2014-07-14,120.240517,120.240517,119.509712,119.898239,999385
3654,2014-07-15,120.240517,120.95282,119.583717,119.888992,1550370
3655,2014-07-16,120.249771,120.610542,119.565216,120.074005,894528
3656,2014-07-17,119.685478,120.120262,118.880669,119.09343,1040354
3657,2014-07-18,119.518967,120.407028,118.741905,120.240517,1257311
3658,2014-07-21,119.639221,120.407028,119.380203,120.314522,998844
3659,2014-07-22,120.296021,120.777061,120.0,120.564293,1068136
3660,2014-07-23,120.444031,126.096207,120.305275,125.892693,4648084
3661,2014-07-24,125.143387,126.207214,124.662354,125.032379,1802676
3662,2014-07-25,124.634598,125.809433,124.588341,125.689178,1319577
3663,2014-07-28,125.578171,126.114708,124.717857,126.105461,1408435
3664,2014-07-29,126.271973,126.549492,125.679924,125.679924,1575558
3665,2014-07-30,125.966698,126.651253,124.588341,125.198891,1060569
3666,2014-07-31,124.153564,124.90287,122.053658,122.062904,1590259
3667,2014-08-01,121.609619,123.589272,121.387604,123.145233,1800946
3668,2014-08-04,124.125809,125.374657,123.098984,125.180389,934957
3669,2014-08-05,125.069382,125.069382,122.201668,122.719704,3120198
3670,2014-08-06,122.451431,123.172989,121.979645,122.405182,1589935
3671,2014-08-07,122.978722,122.978722,120.888069,121.3321,1129969
3672,2014-08-08,121.62812,122.81221,121.147087,122.728958,1013654
3673,2014-08-11,123.311745,123.533768,122.016647,122.136909,961117
3674,2014-08-12,122.247917,122.423683,121.24884,122.099907,631088
3675,2014-08-13,122.765961,122.839966,122.173912,122.51619,1233313
